topic,image_id
55,I377defb4bb09e1e7c8d86581
68,Id68438262f3359cfdbb40460
51,I7d69228d507f4be3f8dedacc
56,I7714e0c048144d083718828b
76,Id372a60550f24b0c98efb064
70,Ic0804fe1175dc90d596ae642
60,I6a241c9b877ca7e1bdee9654
71,I5682ecc6f12504113b939a23
90,I612b2db45cfc4ce4af4be72f
96,Ib92e6d14fa831e974d33af9b
62,I21ccc0604bdf079a4971e567
64,I9ccb324472477fd7f69170d0
88,Idab77c4724ac5f06b1a15070
76,Ic181d906d4789ea46eb68b17
84,Ia764bbf33b1f5e553d674a32
77,Icd8dccc23720b69832848e63
67,I3e4055efbb3e8858c3c2e1c1
76,I43fed7a0f0925f516bc2210e
61,I77d80cde13c335dd0bf22952
79,I4deaa279e93b5440ca59efef
57,I2b953e023f20cfb7442308db
59,Ib5bf59b39a8b9a9d9ac68a51
100,I80358f398d409c2543c3f7e4
64,I550e77e92168c6d2d46c628d
54,Iad534f40d04261468fbda1d0
81,I743ed890c77fa651d0c07857
64,Ia94982d47078fdd8bc19a023
79,I29bd743eebd627fec4149fcc
86,I062a8ed81d1d10d80e683115
98,I63f42983f96eb13318254e5e
54,Ib32a3755d237e5782e3bf844
74,Ib4f550172ad6317ed7b32aa2
63,Ie0658f838793c4762331a90b
78,I3f209233e1ba44bc02b8cc68
88,I681cf175386cdc65c19be77c
70,I9c722fbf0fed212ff2bdd8ab
74,I2a3c6af91a997ae0b88df639
60,Ifd94343885151d10dda572f1
94,I6a27e39c4064efcc7032f41e
69,Ia744aebe409c5c3396748b70
63,Iaed53ec578eca87ada2a390e
59,I7a02eb9e2dba94c08c29bf41
66,Ia592795ed74c15c6d2fde15e
97,I9f2df656894e39bd9dbfec22
76,Ibc213c1ea176511f63a0421b
94,I967b195589ebf5d50a256303
78,I32e1a7417e6913ff0b78d43b
59,I4385692cfd69d4a5ff06faf4
94,I26edad72dc7aab772e738a0d
56,I7cc7bd9f0f82d13b4e6644fc
56,I66a2015a4a46b9284cde518a
79,I67ef88b4965dda526f6cc4b9
61,I5c9ed07a4f89be213dfb5502
85,I5cb2c95664ccc4d8221dc233
54,I4230f731b1e67f7678f66d98
95,I88baef862fcf9394943ef8f5
100,Ibc9fc738bee73a90df29beed
94,I2bbad6e41f38cdbdf8c69d2c
61,I33f0d1091ae3f332ef5583ea
99,Ia49de3cf496bba3909fe2d25
77,I5e718100ccee9eb250f34172
98,I1cdac5e9d0bfff2bec8e68ad
96,I61eb0790926584211375fbe1
58,Iaa5965ecd0baf202f65f8fc4
64,I5d9068a315bbe49d4a341f15
96,Ib02ffc9bf513666b82442d90
76,Iba5c113ab48916c2cf5e4974
87,If5fce591ae1c9590e599d393
66,Ia27dfa15fa95e123a523afdd
100,Ib6c1d96f986dbc1c89c89938
81,I98ee89acf9ee0b1ff6c6209b
59,I8b7af8ad633602a2d50a0464
79,I7b4999be88eecef24c5c2099
83,I3054d5b9dd0ce2c1c1506267
60,I648f8c8b506361f6ade394e0
71,Ibdd577af0418ba2c273ec034
59,Ib30501db751fb1cffda6e151
53,Iba66c6e48e70a3c2bf63c3e4
63,I68beb87e4a4d836baf8da758
60,I5f59b3a492acabb3fce6e002
77,I930b920f95b229110a575705
77,Ib22163b208ca7574155ed26b
73,I055d8c2b0d68acfae3341db4
66,I180b20e9ff11398530518e19
70,Ibb9669e0d1740d6292c45d64
71,Ibdb3dae43b690a219939a1b6
73,I25c040ef9631ca9a9ab7e65d
76,Ia7f86e00c34d257b847eb206
99,Ib4737cea876ce5208016b389
90,If32e72b43d8736fc5c3f196f
68,I60c8aa5ead53b7c365fe77f1
94,Ib9d0dba418c8efbbd1a249a4
69,I89a4575dc9335234b361d332
81,I5ae33651f467a9068a122079
75,I2f840d98846716433f7e96c8
53,I1b98d644200bd51e8944517f
63,I18c82fe018079f8dccd570d4
94,I5a9c622855b8cb1f6d100a0e
70,Ic1634580005315c0563d5229
90,I2aed94f449f103bc0efafdd5
73,Ifa30f7322e508a425746cf45
79,Idbf0e2fe1a08827bbb79c69b
70,I120a3c05cbf9d156ceaed71c
86,I84652fa8840aee2dc68a8749
83,Idc32624a0afe5f86c866eada
90,I46405dd28d2a270ae8c1216c
96,Ib95281ac9f6935ffa7ff9c35
74,I2851b92c48bb8c60c67ff413
70,Ib34d834da3b2216200bcf88c
85,I099de2153297c5bc34cd2237
59,I8938ef645a16a33e14e036ee
88,Ib8da34a5761c72c980d60284
89,I99adb508cb8363a0d5dfb044
95,If2a55229a356aa47e7389426
99,I3fc5d3f0cffb9e9d3f85c3d3
94,I5350b2fe544c3266b1d9c7d2
64,Icf1c4f5cc76a70db839971f6
60,I3662e12e5c3984caf8439215
81,I4417775b13889545c14d0579
61,I96ca3f271d04d5de446c50d4
65,I4d5dd725d865b9118f6d090c
83,I487fa08e1fca72d76d6ad5c6
76,I1c3007eec1745c0ce0154eb3
90,Id11e850ca118a229d2469a30
84,If677d34ee77c3f7badb7c6eb
94,I9e6a0cc0c50e55e6662db4ef
84,I9f3d0d65e573e78903a7eb52
56,Ie6f2a91a6eb1a9875162feeb
56,Iaf040c2116cac549c93f9f92
75,I5c6c00b10c8f8bbb83da4689
76,I654e98417085c7f85fc0375a
76,I4e36614c59420dde42c05ec8
52,I24eaac68e5184a140e6f6939
93,Idd103aea5d9541c5a0cab0e4
71,Ib1b21a672d9c4e8edffabd69
71,I477570af8e50500ff0628c85
58,I74e8457190d0851ef1795f48
84,I7351779cab6f148eadd6637c
64,I289374de9f5095cdb16056a8
69,Ie10a420f1aab7185a6b7e007
88,I22f678eb0853692115b5a2a3
100,I3375789213fe5447b6839452
100,I597c644fe948087566ecce62
68,Ib47b499d0a4e31750823eca5
93,Icd98c3ca32735da4c0a38e9c
63,I5332a8780ab3c633aa01a16f
51,I1e052a18b926f919261d15ac
57,I7baaa26404551d3c96ae16a6
59,I520f167a4ec002cb0fbc0db9
67,I15bb432cdcffc49dff66619e
66,Idd217f72bf35911a7e695b3e
61,Ica6271b633845b2793038998
63,Ieca6fad8a74250938abc5031
56,I1059273545e203833a9955a9
78,Ic57f2a4b3b875d3ba7fb9289
85,Icb9cccdda3973ba09cf15337
72,I7c4c94488a0fc767e324b31a
74,Iafc7fc31f6eb4a2e93ee6424
81,I4c90c748254b5adb9f4443dd
95,Id1843685ea31091066dbb0f5
59,I0424012ded0ed449e5eee60d
57,Icad0231372a39a68a7f5ee53
61,I69df4d93ff2b4879df197ffb
87,Iec6f36c366053be527a86db3
69,Ibfdf23a4d62d88b9b5d5d9e2
92,Ie1a99dc1e5545c0e93366a0f
87,I16dd014eff13eed52aa63a94
96,Ic6a410441a0ab2cbbe8e069d
70,I1ea1567300558ab4bbd75c5e
66,I5d96651f7fc79b3dbe27e98d
61,I2155b8aaebad2df54ed961b7
98,I93c1415f1920021dac2b5a39
84,Idc7dfc74bbe8fbcbb6dbc950
65,Icc8333e8a58d0deb34f3e976
51,Iddff1b47c60fed6ab8513646
56,I70b8f085a5e305898a132b90
70,I3f486aa749e02056612f5abf
79,I5911e05c3f29e0be89c42af0
72,Idb17464e3ed20bf6464e9055
93,Iec94250d241394b1be133957
80,Ia11144046ccd48783b49dc43
97,I62148bba392eac02bef907b9
79,I19d1e40fd4d65b614ed99488
93,Ia9c85000dfe1b463c6a6c0a2
59,Ic81e6179baad2073d4e4e9ca
68,I8c21ca5fe98bc80b0a49d8fe
82,I34664b531a0b7f1738c27141
65,I5e092ce86d18a3b4e14ed841
70,I73fe1c79f4940c63129da3ce
90,Ic42acd8c92f3c0a3b242f2ce
79,I4bbb87cfb0d76dc7efa0fc28
88,Idc81ec1f424aadc85848bc48
64,If82f655d2a37404cd5731745
59,I43e8dbfb9ae1d430392142ec
99,I9d0f668f0648873aaec26881
59,I32e5fd39fae170ec428dff71
89,Ia55c1b6b45501a40ae6453ee
65,Ie2e7477b7838bea3fc9cb244
85,I51e1c6b7cf9a4f4021ed3ad6
95,I2b9331bba7574ea89a63db23
98,I2921eda9f293e387d33b3962
92,I21b0ee614bba5d6558bfda88
58,Ibffabaadca8c6f97195c90eb
70,I309df026b98b335e6c29993f
53,Ic248642c11bd1f5c645ef17d
52,I2434ac6340b954872401cc2c
99,I1e55d8ca0ee673b353500db5
79,I2e286c43537e77665dfb9621
99,Id131e6e08d60ea957a91b78f
73,Ib61cf26aec9f15b68aa8df8d
53,Ifbc681621f8820c6fc4cc35f
67,I5b4b6dfdc635f2177624c704
99,Icfd8f1ff8603b52197ebf647
73,I21528ac888b6e6cef11d17ea
83,I9585180c72c1209e63f003c7
88,I13c7ac69e99ac4d35b8e142a
54,I0cef6882be6e6bcbce51a1c9
61,I10e5ce49080f436c36863035
70,I89e3626aac2e57e569e69684
79,Ia22c8db8551456ae726ddd8b
51,Ic98c6967633897207bdd6b09
76,I2e12ce1abe18a9e6509d35f8
71,I7446783c436b4342196da358
94,Id82dd93715c22b373f96930d
80,Ia74ed5b7b81213eb6ff9d4fd
92,I76e7fb43025f065184836f73
69,I36b004b8ec50a10f11a37a7c
73,I98ae5757ba8edba84d67e536
88,Iace23db4f519c43df28585b1
72,I7e282bfedd7447ee8e8e8030
75,Iefd4d1d0081dc94be59c826d
60,Ic5efa75765bab9b5f0e683bc
69,If6d790b37c32fd592325eb56
86,If6d4662dde37a4afb59bcd78
55,Idff3025bb38dabe681593111
100,I59a4fc0d7abbdfb0fb2227bd
51,I118f0ee22b3bc5d722cf8e65
86,I34e40015d871c446f25ea771
57,I7970adbe0837b9e3710213f0
55,I836d637dbe84e1a659156fd9
67,Ia0bd459203458e6a5712608d
90,I640a7d4f9190e3479c147763
87,I57a22a3748b5b337f197a942
61,Icef383f6ed9ffb3b326cf30e
60,I59c9d009f43dfe1838e4b66a
82,I03768540a5e05ec2077d8f5a
72,I5c91f2ef5a2e159d2a36405a
70,I97685ea30cafaa684f5e570e
70,I83d18aadd5c50669ea64bf32
74,I7937c4f28aeef38305b19ad1
75,I026413fb67abbfd284d0376f
90,I88998759720c4cef82ecbedd
70,Icca326288e00ee5436b51be0
56,I83c82a5436cc534dfb0c3306
71,I1f04a14aa7e49f99b935bd9a
95,Ic19143c3816c3c02a5b9cda6
92,I4446e0c801c72b455b6d40e4
94,I9fe8625c3b9509d97c602441
79,I930169edaa2db4052014e9d1
67,I5c2dc8a0bdcdb4a8702064e9
100,I8230d24d1300198f423157a2
87,Iaa4c0001e63b26b9e92261b4
75,I86ed57d329aecf51a901a370
67,Ifabdd948469d0795b37ae0b9
96,Ibcd735c208ad6407b169b313
92,Ic1d45d19282e1448b851fd9a
100,I68bb8e0480353b0089f7db73
70,Ib0cd61342bd74b2c6dc230bd
80,I311ba00ee1818032ab715c89
99,I226d48641017a3b039d232dc
90,I4358835005ae47e86db5ecf6
83,I5d1a0cc2a94abcadf1ef8006
81,I7ccf5ff05ddaf749fa6c8315
96,Ib14582c36045bf33e211d8cc
71,I00f0f8913cec7c21ee8d5353
88,Iad467c97b24f94a290109a40
59,I3a9e665e8f87b18b6300ec76
94,Idb4d815b811c7a1595297d5a
89,Ic7c894523e71992b13f33b9f
72,Ibc59c928bd5b98975fe7e563
53,I21841e6b84eb3950aa013d1e
55,I84f929f3f9f6b70283e0fe5a
74,If3ae49f39791b279855a670c
88,Icaea71f7f027e8c10d5dbb60
90,I65dd5873e58ccf074a244c73
100,Iaa4d1d023a6beb030717d20d
51,Ib88af5d207d082e758000e6f
71,I0ed4d374630eb8ae0ed451cf
99,If46e5f33d1e31954813791ef
78,I8202d9ca336c8c192d3679c4
81,I1eda59be3b2cb3d31656395f
69,I833c153a0953e6a3cc61edeb
78,Id9a49d423e525088aa721b7d
97,If73861a2dd792ce8b639c1d0
69,I46ed053666e6063f62b3aebd
72,I50541b08021ad96ea171c7e8
69,I77f345253f88ed04fad2d19b
76,Iff0bd2411085c093bd51576b
73,I733b9cb916a4b0b8d205f7a8
71,I3adf773475060478f5b33b85
56,I1b1fff04aa1d5e65c7cac3ce
94,I89f257f05f541961ba298b99
92,Ie13f71d187d5f9681c92a666
63,Id45cb3d38bc5b5bac0b396f3
94,Icbeff761318ab22cf7cd19a9
92,I97583343a656834d4f6c3e34
98,I857a7a7a7213fbd57f1d5765
98,I6d3f900dad557bf12aaeb735
79,Idba9c7233aa139621e89d360
71,I54767e49817f58ff7da36b74
95,I9192ddb3c15b70fb32c0065d
94,Ia9aa88d3b7d60d8d5043e564
64,I3fdaf14dabe0b7e6e898581b
54,I532f01db129acfa826e60b13
82,I20f12fc35e8d32d6bde59d23
89,Ibc12101f5f07985dafb32b79
76,If38399df9e497bf91f98a321
99,Ia5c6ca3662fb1b88bbcba89c
99,Ia7797a7fa135c7637edfa66e
52,I728a5165903a65c8146d337b
81,I853d7d8fccff92c77e9da7a2
72,I94a6e2faa2217b96f40a0508
71,Ie1abb6a6673fd7639f697dbc
89,I563c9207545adbecee2ca939
64,Idc1821be8c6404cd8ba7cc49
79,I7285c239b54f44dafde153ae
95,I60cf3ef8954d8759ccf07185
69,I428bcd833275ca305979741c
51,I49a70a59d0de2561238ed20a
91,I17a2a216ec322f9544171697
79,Ibdeff65c8d0dda2a9e1c6d8c
74,Ia713512ce63192a0f606970f
51,Ib29d231d240a97a9143121ba
73,I053b5f78a0c96365226a1d1f
80,I0181467f71a2edf05958205d
99,Ia4ac684b5d3b340a977cf7ac
83,Idf654aa373356125a1119fc2
68,If4ad410cfe0101b81b1813ba
51,I61ae20b32108fe216f005008
79,I1e38bf545b2ab2341a448ca7
91,I8ebe0faae796250c25e81e3e
52,I2018807e92105f0ed7e2b766
66,Ieeddb2d6559be351b2872f8d
94,I4b68eb04407510ad433aebc1
72,I24d246eca341825bb9e717ec
87,I82a9bb2bd6bf60c5a3fa53ae
98,I44f829ce138ffc97623b85e5
72,Iee131713b351142f369330f8
86,I3256b6fc7f5cbba59b967ad4
53,I7cd2fed320f2bdfec47357cc
77,Ia828ac7ed41cac3b641ba742
93,If5bc8fe8d5b8f73f297ed9c4
99,Ia8714140803c703222303603
53,I5c5489b55c87409b156c5150
78,Ia6de0fe59ccfee01b1e448a0
79,I0890918c183a31724ce4f2b7
65,Ic6a4596dac09ffc7782d4bcd
87,I1c83618b629b837d3a97af77
60,I026417d0b877e8e851b59cdf
76,I93d3f79d33f5d407886b8b6f
84,Ia91f5c2576e3301a47c4c9b9
87,I7a5c3d6a0d63b4546b24fdc5
91,Ic0d13d870f3fced8c324a53e
79,I60ff70e24073f920b1f61fea
74,I53c9c5da3ade216c182ab63a
65,I2a62b6b5eaf6e1736be61da2
84,Iad9bacde4baf894aad58cead
98,Ic1044843d1d11e600c99c74e
68,I982490300399820dbf06529a
94,I05f58710243a74d492f34add
96,I2d013a7cd9ef230f35f55500
75,Ib42aaa2b456cf91b34e65cf0
94,Ibedab46a5c724fcc49005574
84,Ie833b0e2f3a2e4af2ca5820b
85,I4f69b8b640ec3734719df2fb
90,I5706b0dceb20f7ce206b060d
92,I91563d7f0d388f29f0ea2bbc
92,I7e494f7da3d5cc0b36e9ecdc
61,I6b9be608eaea899068ecc152
91,Id52b5504d91e06af49af6777
79,Ibf459b0c1c511a5741127cdd
91,I91291252a642ddff205d47e6
73,I4d189e8306ebd0037cee9531
60,I37c5ca5b331185f26fb811ca
59,I3987746e956ac1a54891f496
69,I6f271f4749088c9279dd427c
82,I84fbc2ddfc3e78982731585c
57,Ieeec73a855764ecedc8ac642
71,I610133d97ba0412f00aed68e
60,I08ecb7274e7237e3cd0433df
86,I6e80f6e81cc947104c120956
55,Iec0459e5bc4db87b4f3d9c29
85,Ic714c760d07397cbb8d7957c
90,Ia7768c2831e06d4b1a5a94c8
81,I0564b4a3b3df2876392c7f53
95,I0e68b9b47e73b6055ebc335d
75,I1ee263b9742529ec89890edd
88,Ie7037622243d97dc3a0d808e
69,Ib045e2c9c5974fa2c8beec84
63,Ic3275266011ea66ff2d11d21
75,I53832712cb0af5cbcf4701f6
93,I7875f17f9d8681150c84d244
72,I4cd4114fbba1066d2f9ac109
60,I2eb7b09d731944924b1d2445
76,I09c311de33cef30809d39998
90,Ic436991391b07d9fd6330a2b
74,I6472ac94107ec99ae50f4c84
98,I7d608162ecb6ce0fa9e24b52
95,Ieb7a06728d58eaf2130fa7c8
72,I8abd1b235aa0bf45ea116e7d
90,Ia69c695967171a59cd85ede4
90,If04339c8c60ec88f5b80d7e3
63,I2f3cdac22dbbc64e7bce46b1
72,I64cab358068a77d9eb3efbc5
64,Ic9e086c1b9e099143ab76437
59,Ia4316c8c4b523ab0f30fbd1b
100,I6d5b3444c6e9650b50e7c62b
51,I797fd88f5e17d10419eec253
72,I2b85cf20f1744fc0e467e68e
91,Ia32dc7d51a5f701ddf758c5f
100,I37541815a4c7f5a85a2ef66c
54,Ic15bb64933e8682265f50c95
95,I17f46ecbcafe6ed8723513ab
87,I772c41647ad8018a12aba6cf
79,If016a1814fb7867628866201
91,If0c92eb2c99cd3c4aafc1127
88,I5dd161cbc5201f9677792c23
53,I5b559d0f08e4b6d92ab668b3
83,I8e666f960960d7592767dee6
85,I387342e7d6bf15d740a9e149
73,I2d71901044a94d4acd7b3493
100,Ib288421a10a7bdbdc590fc8f
66,Ifed526b868742b9f93a74f31
100,I416c61edd6c766cd6e75dc63
81,I80457251ff13e1b90c8c6dfa
81,Ic7cb5e6d7d7a039731d13616
91,Icb26c602b06ee2faad39dc05
97,I6869395c88590e6bf150dd97
72,Icfeddbc80d988b8b662e0f36
87,I3fc8d589565a482a803eaa77
64,I0101023fc5453ba60cde3217
82,I52b91adbcb80183e961530da
60,I24196876a1f2d422f6ba0aad
60,I76897a2af5d9867272ddb823
66,Ifac4d9a3b3e48cb897354181
80,I54610f446c25094d9a7fae2b
55,I33705213860d7773ebcf8805
53,If0851151546ad555d4a14a84
72,I3ab8388894c5332768ad1cbc
61,I6b3c1db6c22e3ff9fa3bc920
84,I4e837a583150021e121bd1ff
94,Icff1cd7932c06fbbb5f7f77e
53,I21ff08515c01e390f5188c76
56,I34dc8d00b89d44588b22c9be
69,I3d53753bba5c08116687bbef
64,If9ae7c5f884751e52d19641e
79,I109c606b21af404f6762adca
67,Ia7f88d76a6676e05cbbdf89a
73,Ia8f7b6e40e0a991d9ebe8d2f
60,I2ca0ea619c7ef310e02a1057
68,Icf8ca9800ac37c01e665b29d
70,Ib32e1974a10fec85edcb4474
67,I6df62ecab33ad3af6d30bef8
69,I142b81162808ce8e9e4a8531
100,I9ff7305de4748bc1f34af564
52,Ic80a090cdec80d9eccbc1f68
58,I570c558dca0421a700b241a2
59,I8f8733368dbf84eef141de79
79,I638802d3688c7e789ab85677
77,Ieb0bf18d65e8a70baffe0606
65,I5854cf29798d99a3235ffc01
52,I068a384316f5c91d9ef28bec
56,I88f0f7c50c150983682afb75
93,I0ad632f45c62ed96b34a8d62
63,I56bdd47f7e9febecad30e188
97,I7f5223b868cf4b8778586812
72,Ib9afb8615c21f6929b909523
99,Ia55065b98ef7e01a834e41c8
66,If454f7380a5f4363aeaadf84
63,I67d80bb694116b17903d01e0
71,Id2e6f54b444ee7084eaf6cf4
70,Ibff343d21a42af0563e692a5
54,I35fb04053bfd148de8401ad2
82,I6425867ff6a9dc5e2c227112
79,I2169ffc09c4af103ed239f1a
76,I94ac9e18c4c8323582d547ea
82,I61fabfcef98e1fd2bd6a6780
73,I8235a7b799fe71cfd7fce094
79,I757e161046e9a20038ad666b
57,I5fc4caf85d6d4c6beac67078
81,Ibd8ed0889facea2ca5c738aa
95,If5385c609afc9726d8eae10f
60,I6a0acc2d1896511142f011f9
89,Ic3912c4996c37ec47c26e6ec
90,I7bcb13b6d421bfc47867a253
97,I8a01a029cea404c6a52ecb81
61,I0feb2e16a65c4782f356f144
52,I3a9b102431544708cdeeed76
100,I8966001f1a9aa508dee99b1c
64,Id2d719d6953ffe3b5b4a40f9
77,Ie9595fed41483d4c3682c30a
90,I56e5e57ea550a13cacd9f5d8
57,Id02d8062ca1aeb5a29ed0d2d
52,I35715245e59c3a31ca13ef36
72,I03866e81e042a41e410f1fba
78,Id1c9a2e3c232b09e8e8ab12e
53,I1a0828bcc78eec2f7ef48de8
92,Ic18c3db0126d7e4bf786a2fc
61,Id7fb5697bfcc63ea7e89e14c
64,I3afc573c9c2e8a99d413abc0
77,I4526203c16bcbfe50705b6d9
55,I5f0e332a8238a6f77f921a57
55,Ia2dd33a9f7393949d41341f3
73,I244ccf0520fdaca8ccd3e549
98,Id3ab91c12e53da43583e888d
98,Ib21449c3082680ab33ae90b6
89,I508839370cfba8a774b5bcc8
92,Ib7856e7dead9f58d70b762fd
74,I3917753b66428b5b3c6c28da
88,Ia3abc5bc3799226a3647f934
92,I88008fac3d434fc3b1f7fef8
79,I012db03af57121c75a430eaa
72,I0c03f990c25f2223efecde5d
71,I88b1203d37254c5d0c7c9842
54,I8d5328e5c9f6b2e16c5ae22a
82,I8156370937b9f42cf6c320cc
73,Ide9a5bb03755798e9a916460
73,I7a02b5c173e2f3742ffb6520
69,Icaf4b95dae5ced2c3b5afa4c
92,Iefb8d763ecd85fa3060bf82b
79,I7a4e01482343d0cb522fe548
79,I20662b382b0d6768735c53dc
99,Ief435ff5ff306edf5e985312
99,Ic17c4d9b636070068049df60
100,I3de09760822dbaaf0a5778b7
94,I2d353a81372da2926c81a3ff
88,I029bb2cafb2ee34c1b99d3d9
78,I113901f51cbb7057cbbc5fa0
78,I577b0f3c976fe0bd99560fac
67,I712c40dfcda42a8900cf1ad6
74,I15a8031bc87c16c582577c4e
64,I9da3756ff70f1bea3bd86778
86,I757f14cc577aaeee96704bf2
62,I1ce3f6cb3b16eac938dccc29
60,If28054f3a9d444d10cff9727
76,I55a8f7f71e6b9561d9964583
98,Ib7ab9754cb002d70812229dd
88,I0b732a0a807dd79468874c66
81,I0d745629f14f73c41953558a
60,I00f461881a8659a07590b0ca
69,I700e79e25473372949d4f1c3
72,Ic6781ab0f4e14cdaa53ec9af
84,Ib1ddb5bb2dd06b98d889d334
57,I1fb09517a7c5ebfa3cdc80e3
90,Icd3208392bf976e56f0661e3
75,I21dc0c91150bf34b6f0a9dad
53,Iea75567ab9858aca0071bce5
94,I437c17e79db31e10df81816b
88,I4958fd4b7285eeb3d7784499
78,I7150c02d1c6fdc7e0f666009
56,Ida071a9e0d63ffa0a5346589
88,I297a37d43ccb7db8c5bc15cc
92,I582d83ee1d0453c7633cd213
65,I0e4bcdbee012c57a26cc94c3
74,Ie7125baac6f1889049aac03d
76,Ia2b9c48b579627291af06c11
51,I9de1225d7844a545ebc6fe83
90,If53cea8d876801021608e495
55,I1da4ac9e4c2838c1199b294d
70,Ia56f0967462d88f4230fb58b
58,Ic3d4e48b9d9ce41dddd779f0
74,I118d1bf838cad127967364b2
87,I7abb377aed0f50aa382631ec
91,I31c51e0ffa1a7e53367ad85e
68,I9d046bcd27fd619cfaec9464
51,I2705ff753b155f814fe7e4c8
90,I1a6c3c3758a828cdb7e6a94b
87,Ib259f081352765d875e031bd
84,I3805bdbee712840584873bdc
66,If426320fc8d63d3e327567d8
87,Ic90f0592947aed9030d496d9
76,I14d43630b7a199385a712c78
70,Ie55a1fd4de381a2cd493c5a8
99,I2bb06f86e9664b52a539eabd
98,I5a201e8bf52d0869b44a3199
90,I28552400b9b1e75f1d856d00
76,I467a705af8b3119b4b93be0c
93,I671ef4b6c47246bae7ccab65
83,I1b25471099f481164fb1f34a
62,I1f5b94819055719faabb30c9
98,I837621206c9211cb6853a193
65,I76c6a9d3c917389d001e53bf
57,Ib34a5a75598eb04281ff6e47
52,Ibd7fa29148c5dac9053e2cfc
87,I5954dd599fb321917b8470fb
99,I4896679461cf9b55dd5cb726
100,I292a674466a0ec1a49db5c2e
54,Ib973afb3b0a998ee87351782
62,Iead4a127b6da6797d9caa86a
66,I73e27c9f9d29e89f20cce3ff
96,Ia083fa2a23899bf9fcb2e316
72,I6568a736fff153bb2a59a6f8
89,I57be099e5d4638b407e7b053
51,I37d8f11581f4ddd9d541e6ec
95,Ia2f478462ba735b59238e519
100,Icb5b7ecbf66d3b171127f33b
93,Ie1dc96ae06e428d40b59907a
68,Idcce7fa74e3bce13e83ff572
88,I9ede1e4e4cd6582645007981
59,I720e7398ace4380406f0623e
52,I2b00bfa493df8942a5eefe0f
70,I4efb48116161bda19ac83f83
82,I0999b7ea17f2fae6e8e34f77
72,I40e29f6e6d8fce7281bb7ee1
53,I7c4b5ac11b017cb9ca829d13
69,Ifd054e5f54b3e30d9c781a6a
51,I7d37c31e42e604bd9793fbf6
94,Id4ff0b54dc3344355a344fa9
74,I62ded5adc62a169f979222b2
62,I2c144728b29b28d65e654c7a
60,I8dd5235c7dfd1bc27fa8ab38
73,Ia38de3ff9a0d1308b3bca862
93,I644742e3c3e56e6f61739ffb
98,Iefcacd2e912367e2dae87930
78,I8b0d7be47637757afc7947b1
63,I6986fbf9ea095175df127e9e
96,Ia0d1707d76117c800d580d72
85,I3fd1c4f0838506f1a8078936
99,I78daf9fc147e29ffccbe1c2b
79,I96c9f7c5b263807855602a3c
58,Ia3ac2ad02c3dfdb3698918ec
83,Ibadd8ace9b41f0e185fc0000
74,Id530cb52eaa5d4d7367e783f
87,I8ba0b0113ac55c928caa8378
53,I95edae5938af42fd8a067bd7
65,Iefa870975c78be809ec50a7f
61,I2401917992f77c6a2f30cd67
74,I4adaab30adca49d11bf0a666
59,If552f02e57bd1dc1f1612043
56,I37465f15f3e3f269b87a6123
61,I8e46cc7e2b8a0baeca66723f
54,Ic56aea56834d382a49b91146
76,Ie67d2ded87fa960d266f5857
52,I042eab20633632644233d910
79,I1dfc30dbb1f6ff76b134f8a2
84,I8d6f43ecc4ca316bc1789b24
76,Ic1dfa289c6ca4d7b1c4a27df
97,I02032c1c5d6f490867fd1ada
83,I8985582906ccf2a1e301b924
73,I4bebfbac227b03370cb62eda
55,I1ee4294cffe93e02a40a2ec5
60,I57c314350ca7424da188ab05
61,I3f0634e31631143a9b39eee5
90,I69fcc6faeef5a0451405c642
61,I098ed61b0aef066de4a3dff5
92,I6aa0bbda86f2967221a18a27
100,Iebd7253eeddcc9cda6b17329
96,I72f6df714fceccc0988bde66
91,Ia523abd4218ca2794bd00680
76,Ie72c2656b531f681d46ca9c2
90,Ia8bd8484e8829433c54156f3
88,If1cf082af89546bb61a1f5d5
65,I0e6c8f66fbc2f28bb5f1f08e
82,I1f20221c0ad58d2607443816
71,I4c28bb8b81d22bbd1f6c5de4
85,Ib6436ac8f4a2142c6e3fef21
69,I854892a128ab262cadde6193
72,I56ab5fe83af36bf22e6c9eab
68,I29948a6bc0dca165645d41ec
80,Id2a39ccc29812dadb0ceac49
100,I7f16fd1e253904d130783d54
90,I7ea3330caeea6a66ad3c8fed
74,I0904a2f8e51c4dd582aa2554
63,I18272e2d96f52c2b175714fd
52,I75d32318c63ecc801113b710
83,I28c92e5418bc88374eda0721
97,I49b06cca0b157b1044ae1c16
92,I422d0364f9a11439c21e0106
67,I13017d86997c175ef0ac17b2
86,I620447c9454702e1dbbbca63
91,If80d1eacfd122b90c9831f5d
73,I55c1f9bee6ddc161137bf326
62,I8bb985f14364b33d0faa561c
77,I883e1e02150175931279f6fb
81,Iad105e324b3744d56e837500
63,I312adf52fb0856d0e55b8ae4
73,I5ba61ccfdc0961af37f960cd
79,I5ff08286717a5f7d29a30430
70,I63eff3a601f0ef6bf2e0825e
60,Ibbcaf8fda303490b43949168
82,Ib82a644bbe93ad7047444a0a
100,Id355e1ffdc9790fcf0044b66
73,I594b3fbe8848863797e797a7
68,I1c373db4068330a52e786340
96,Id4dfd6f949e6e3d6fb64e5ac
59,I31902c7add22ab71e4df8a6c
69,I3ea1bfdb5995a13f8fbc2609
84,Iedc6046d63d525ff5dff5fdb
56,Iba6e221375a62e0bfceb494c
70,I09bdd87650c65865ef934142
